"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","5387","TC-REG-007 - successful registration with minimum valid password length","Mobile Chrome","Sun Nov 23 16:14:50 UTC 2025","failed","Sun Nov 23 16:14:55 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5356","TC-LOG-008 - verify Sign in with Google button is present","Mobile Chrome","Sun Nov 23 16:09:35 UTC 2025","failed","Sun Nov 23 16:09:40 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1073","TC-LOG-005 - login with empty fields shows validation errors","webkit","Sun Nov 23 15:57:39 UTC 2025","passed","Sun Nov 23 15:57:40 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1951","TC-REG-006 - password too short shows validation error","firefox","Sun Nov 23 15:56:12 UTC 2025","passed","Sun Nov 23 15:56:14 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1026","TC-LOG-007 - toggle password visibility with eye icon","chromium","Sun Nov 23 15:53:34 UTC 2025","passed","Sun Nov 23 15:53:35 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","453","Scenario A: Sort products by price descending","firefox","Sun Nov 23 15:54:22 UTC 2025","passed","Sun Nov 23 15:54:22 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","8703","TC-LOG-002 - login with email case insensitivity","webkit","Sun Nov 23 15:57:23 UTC 2025","failed","Sun Nov 23 15:57:32 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30022","TC-LOG-010 - navigate to Registration page","Mobile Chrome","Sun Nov 23 16:12:14 UTC 2025","broken","Sun Nov 23 16:12:44 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1271","TC-REG-008 - password missing uppercase shows validation error","firefox","Sun Nov 23 15:56:18 UTC 2025","passed","Sun Nov 23 15:56:19 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","8225","TC-LOG-002 - login with email case insensitivity","chromium","Sun Nov 23 15:53:17 UTC 2025","failed","Sun Nov 23 15:53:25 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3253","TC-REG-007 - successful registration with minimum valid password length","chromium","Sun Nov 23 15:54:09 UTC 2025","passed","Sun Nov 23 15:54:12 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3443","TC-REG-001 - successful registration with all valid data","Mobile Safari","Sun Nov 23 16:17:31 UTC 2025","passed","Sun Nov 23 16:17:34 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1139","TC-LOG-007 - toggle password visibility with eye icon","Mobile Safari","Sun Nov 23 16:17:26 UTC 2025","passed","Sun Nov 23 16:17:27 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","6688","TC-REG-005 - invalid email without domain shows validation error","webkit","Sun Nov 23 15:58:10 UTC 2025","failed","Sun Nov 23 15:58:16 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30022","TC-LOG-002 - login with email case insensitivity","Mobile Chrome","Sun Nov 23 16:01:11 UTC 2025","broken","Sun Nov 23 16:01:41 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","7314","TC-REG-005 - invalid email without domain shows validation error","firefox","Sun Nov 23 15:56:03 UTC 2025","failed","Sun Nov 23 15:56:11 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1364","TC-REG-011 - password missing special character shows validation error","webkit","Sun Nov 23 15:58:27 UTC 2025","passed","Sun Nov 23 15:58:29 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","492","Scenario B: Filter products by price range","Mobile Safari","Sun Nov 23 16:16:31 UTC 2025","passed","Sun Nov 23 16:16:32 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1624","TC-REG-009 - password missing lowercase shows validation error","webkit","Sun Nov 23 15:58:24 UTC 2025","passed","Sun Nov 23 15:58:26 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","6432","TC-LOG-002 - login with email case insensitivity","Mobile Safari","Sun Nov 23 16:17:10 UTC 2025","failed","Sun Nov 23 16:17:16 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","487","Scenario B: Filter products by price range","firefox","Sun Nov 23 15:54:22 UTC 2025","passed","Sun Nov 23 15:54:23 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1192","TC-API-002: User Login - POST /users/login","Mobile Chrome","Sun Nov 23 15:58:34 UTC 2025","passed","Sun Nov 23 15:58:35 UTC 2025","API Tests","api.spec.ts","",""
"","30023","TC-LOG-004 - login with non-registered email shows error","Mobile Chrome","Sun Nov 23 16:04:15 UTC 2025","broken","Sun Nov 23 16:04:45 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3186","TC-LOG-003 - login with invalid password shows error","chromium","Sun Nov 23 15:53:26 UTC 2025","passed","Sun Nov 23 15:53:29 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1466","TC-REG-006 - password too short shows validation error","chromium","Sun Nov 23 15:54:07 UTC 2025","passed","Sun Nov 23 15:54:08 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1567","TC-REG-010 - password missing number shows validation error","Mobile Safari","Sun Nov 23 16:18:10 UTC 2025","passed","Sun Nov 23 16:18:11 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3261","TC-LOG-004 - login with non-registered email shows error","Mobile Safari","Sun Nov 23 16:17:20 UTC 2025","passed","Sun Nov 23 16:17:23 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3467","TC-REG-012 - using an existing email shows validation error","webkit","Sun Nov 23 15:58:29 UTC 2025","passed","Sun Nov 23 15:58:32 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1385","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","Mobile Safari","Sun Nov 23 16:16:32 UTC 2025","passed","Sun Nov 23 16:16:33 UTC 2025","API Tests","api.spec.ts","",""
"","1355","TC-LOG-005 - login with empty fields shows validation errors","chromium","Sun Nov 23 15:53:32 UTC 2025","passed","Sun Nov 23 15:53:33 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","2859","TC-LOG-004 - login with non-registered email shows error","chromium","Sun Nov 23 15:53:29 UTC 2025","passed","Sun Nov 23 15:53:32 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1569","TC-REG-008 - password missing uppercase shows validation error","webkit","Sun Nov 23 15:58:23 UTC 2025","passed","Sun Nov 23 15:58:24 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","6442","TC-REG-005 - invalid email without domain shows validation error","chromium","Sun Nov 23 15:54:00 UTC 2025","failed","Sun Nov 23 15:54:06 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1285","TC-REG-011 - password missing special character shows validation error","Mobile Safari","Sun Nov 23 16:18:11 UTC 2025","passed","Sun Nov 23 16:18:13 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1193","TC-REG-009 - password missing lowercase shows validation error","Mobile Safari","Sun Nov 23 16:18:09 UTC 2025","passed","Sun Nov 23 16:18:10 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2845","TC-REG-012 - using an existing email shows validation error","firefox","Sun Nov 23 15:56:23 UTC 2025","passed","Sun Nov 23 15:56:26 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5311","TC-REG-002 - empty submission shows validation errors","Mobile Chrome","Sun Nov 23 16:13:16 UTC 2025","failed","Sun Nov 23 16:13:22 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5414","TC-REG-006 - password too short shows validation error","Mobile Chrome","Sun Nov 23 16:14:31 UTC 2025","failed","Sun Nov 23 16:14:36 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","6783","TC-REG-005 - invalid email without domain shows validation error","Mobile Safari","Sun Nov 23 16:17:54 UTC 2025","failed","Sun Nov 23 16:18:01 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1031","TC-LOG-008 - verify Sign in with Google button is present","chromium","Sun Nov 23 15:53:35 UTC 2025","passed","Sun Nov 23 15:53:36 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1232","TC-API-002: User Login - POST /users/login","webkit","Sun Nov 23 15:56:28 UTC 2025","passed","Sun Nov 23 15:56:29 UTC 2025","API Tests","api.spec.ts","",""
"","720","TC-API-001: User Registration - POST /users/register","Mobile Chrome","Sun Nov 23 15:58:33 UTC 2025","passed","Sun Nov 23 15:58:34 UTC 2025","API Tests","api.spec.ts","",""
"","768","TC-LOG-008 - verify Sign in with Google button is present","firefox","Sun Nov 23 15:55:36 UTC 2025","passed","Sun Nov 23 15:55:37 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3271","TC-LOG-003 - login with invalid password shows error","Mobile Safari","Sun Nov 23 16:17:17 UTC 2025","passed","Sun Nov 23 16:17:20 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1652","TC-REG-006 - password too short shows validation error","Mobile Safari","Sun Nov 23 16:18:02 UTC 2025","passed","Sun Nov 23 16:18:03 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3624","TC-LOG-003 - login with invalid password shows error","firefox","Sun Nov 23 15:55:27 UTC 2025","passed","Sun Nov 23 15:55:31 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1178","TC-REG-009 - password missing lowercase shows validation error","chromium","Sun Nov 23 15:54:13 UTC 2025","passed","Sun Nov 23 15:54:14 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","690","TC-API-001: User Registration - POST /users/register","webkit","Sun Nov 23 15:56:27 UTC 2025","passed","Sun Nov 23 15:56:28 UTC 2025","API Tests","api.spec.ts","",""
"","1352","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","Mobile Chrome","Sun Nov 23 15:58:36 UTC 2025","passed","Sun Nov 23 15:58:37 UTC 2025","API Tests","api.spec.ts","",""
"","893","TC-LOG-008 - verify Sign in with Google button is present","webkit","Sun Nov 23 15:57:43 UTC 2025","passed","Sun Nov 23 15:57:44 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","832","TC-LOG-006 - login with invalid email format shows validation error","firefox","Sun Nov 23 15:55:35 UTC 2025","passed","Sun Nov 23 15:55:35 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","9410","TC-LOG-002 - login with email case insensitivity","firefox","Sun Nov 23 15:55:16 UTC 2025","failed","Sun Nov 23 15:55:26 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","474","Scenario A: Sort products by price descending","Mobile Safari","Sun Nov 23 16:16:31 UTC 2025","passed","Sun Nov 23 16:16:31 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1012","TC-LOG-006 - login with invalid email format shows validation error","chromium","Sun Nov 23 15:53:33 UTC 2025","passed","Sun Nov 23 15:53:34 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1147","TC-LOG-010 - navigate to Registration page","webkit","Sun Nov 23 15:57:45 UTC 2025","passed","Sun Nov 23 15:57:46 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","534","Scenario B: Filter products by price range","chromium","Sun Nov 23 15:52:30 UTC 2025","passed","Sun Nov 23 15:52:30 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","8352","TC-LOG-001 - successful login with valid credentials","webkit","Sun Nov 23 15:56:55 UTC 2025","failed","Sun Nov 23 15:57:04 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30024","TC-LOG-006 - login with invalid email format shows validation error","Mobile Chrome","Sun Nov 23 16:07:20 UTC 2025","broken","Sun Nov 23 16:07:50 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1023","TC-REG-004 - invalid email without ""@"" shows validation error","chromium","Sun Nov 23 15:53:44 UTC 2025","passed","Sun Nov 23 15:53:45 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5347","TC-REG-003 - missing email shows validation error","Mobile Chrome","Sun Nov 23 16:13:35 UTC 2025","failed","Sun Nov 23 16:13:40 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1226","TC-API-002: User Login - POST /users/login","chromium","Sun Nov 23 15:52:28 UTC 2025","passed","Sun Nov 23 15:52:29 UTC 2025","API Tests","api.spec.ts","",""
"","1176","TC-API-002: User Login - POST /users/login","Mobile Safari","Sun Nov 23 16:16:29 UTC 2025","passed","Sun Nov 23 16:16:31 UTC 2025","API Tests","api.spec.ts","",""
"","1394","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","firefox","Sun Nov 23 15:54:23 UTC 2025","passed","Sun Nov 23 15:54:24 UTC 2025","API Tests","api.spec.ts","",""
"","30022","TC-LOG-005 - login with empty fields shows validation errors","Mobile Chrome","Sun Nov 23 16:05:48 UTC 2025","broken","Sun Nov 23 16:06:18 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30025","TC-LOG-003 - login with invalid password shows error","Mobile Chrome","Sun Nov 23 16:02:43 UTC 2025","broken","Sun Nov 23 16:03:13 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3173","TC-REG-001 - successful registration with all valid data","chromium","Sun Nov 23 15:53:39 UTC 2025","passed","Sun Nov 23 15:53:42 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5309","TC-REG-010 - password missing number shows validation error","Mobile Chrome","Sun Nov 23 16:15:45 UTC 2025","failed","Sun Nov 23 16:15:51 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","882","TC-LOG-007 - toggle password visibility with eye icon","firefox","Sun Nov 23 15:55:35 UTC 2025","passed","Sun Nov 23 15:55:36 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3265","TC-LOG-004 - login with non-registered email shows error","webkit","Sun Nov 23 15:57:36 UTC 2025","passed","Sun Nov 23 15:57:39 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1289","TC-REG-003 - missing email shows validation error","firefox","Sun Nov 23 15:55:44 UTC 2025","passed","Sun Nov 23 15:55:45 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1392","TC-REG-002 - empty submission shows validation errors","Mobile Safari","Sun Nov 23 16:17:34 UTC 2025","passed","Sun Nov 23 16:17:36 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1180","TC-LOG-010 - navigate to Registration page","firefox","Sun Nov 23 15:55:38 UTC 2025","passed","Sun Nov 23 15:55:39 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","943","TC-LOG-010 - navigate to Registration page","chromium","Sun Nov 23 15:53:38 UTC 2025","passed","Sun Nov 23 15:53:38 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","5307","TC-REG-011 - password missing special character shows validation error","Mobile Chrome","Sun Nov 23 16:16:04 UTC 2025","failed","Sun Nov 23 16:16:09 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3470","TC-REG-007 - successful registration with minimum valid password length","webkit","Sun Nov 23 15:58:19 UTC 2025","passed","Sun Nov 23 15:58:23 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3483","TC-REG-001 - successful registration with all valid data","webkit","Sun Nov 23 15:57:46 UTC 2025","passed","Sun Nov 23 15:57:50 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","993","TC-REG-004 - invalid email without ""@"" shows validation error","firefox","Sun Nov 23 15:55:45 UTC 2025","passed","Sun Nov 23 15:55:46 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1571","TC-REG-008 - password missing uppercase shows validation error","Mobile Safari","Sun Nov 23 16:18:07 UTC 2025","passed","Sun Nov 23 16:18:09 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1448","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","chromium","Sun Nov 23 15:52:30 UTC 2025","passed","Sun Nov 23 15:52:32 UTC 2025","API Tests","api.spec.ts","",""
"","710","TC-API-001: User Registration - POST /users/register","Mobile Safari","Sun Nov 23 16:16:29 UTC 2025","passed","Sun Nov 23 16:16:29 UTC 2025","API Tests","api.spec.ts","",""
"","1417","TC-REG-003 - missing email shows validation error","webkit","Sun Nov 23 15:57:51 UTC 2025","passed","Sun Nov 23 15:57:53 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1348","TC-LOG-005 - login with empty fields shows validation errors","Mobile Safari","Sun Nov 23 16:17:23 UTC 2025","passed","Sun Nov 23 16:17:25 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1064","TC-LOG-009 - navigate to Forgot Password page","webkit","Sun Nov 23 15:57:44 UTC 2025","passed","Sun Nov 23 15:57:45 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1089","TC-LOG-006 - login with invalid email format shows validation error","Mobile Safari","Sun Nov 23 16:17:25 UTC 2025","passed","Sun Nov 23 16:17:26 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1124","TC-LOG-007 - toggle password visibility with eye icon","webkit","Sun Nov 23 15:57:42 UTC 2025","passed","Sun Nov 23 15:57:43 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30020","TC-LOG-001 - successful login with valid credentials","Mobile Chrome","Sun Nov 23 15:59:39 UTC 2025","broken","Sun Nov 23 16:00:09 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3534","TC-REG-007 - successful registration with minimum valid password length","Mobile Safari","Sun Nov 23 16:18:03 UTC 2025","passed","Sun Nov 23 16:18:07 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","6445","TC-LOG-001 - successful login with valid credentials","Mobile Safari","Sun Nov 23 16:16:48 UTC 2025","failed","Sun Nov 23 16:16:54 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3386","TC-LOG-003 - login with invalid password shows error","webkit","Sun Nov 23 15:57:32 UTC 2025","passed","Sun Nov 23 15:57:36 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1392","TC-LOG-006 - login with invalid email format shows validation error","webkit","Sun Nov 23 15:57:40 UTC 2025","passed","Sun Nov 23 15:57:42 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1578","TC-REG-004 - invalid email without ""@"" shows validation error","webkit","Sun Nov 23 15:57:53 UTC 2025","passed","Sun Nov 23 15:57:54 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1272","TC-REG-009 - password missing lowercase shows validation error","firefox","Sun Nov 23 15:56:19 UTC 2025","passed","Sun Nov 23 15:56:20 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2495","TC-LOG-004 - login with non-registered email shows error","firefox","Sun Nov 23 15:55:31 UTC 2025","passed","Sun Nov 23 15:55:33 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3216","TC-REG-007 - successful registration with minimum valid password length","firefox","Sun Nov 23 15:56:15 UTC 2025","passed","Sun Nov 23 15:56:18 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","475","Scenario A: Sort products by price descending","chromium","Sun Nov 23 15:52:29 UTC 2025","passed","Sun Nov 23 15:52:30 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","3407","TC-REG-012 - using an existing email shows validation error","Mobile Safari","Sun Nov 23 16:18:13 UTC 2025","passed","Sun Nov 23 16:18:16 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1530","TC-REG-004 - invalid email without ""@"" shows validation error","Mobile Safari","Sun Nov 23 16:17:37 UTC 2025","passed","Sun Nov 23 16:17:39 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5357","TC-REG-004 - invalid email without ""@"" shows validation error","Mobile Chrome","Sun Nov 23 16:13:54 UTC 2025","failed","Sun Nov 23 16:13:59 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1118","TC-LOG-005 - login with empty fields shows validation errors","firefox","Sun Nov 23 15:55:33 UTC 2025","passed","Sun Nov 23 15:55:35 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1077","TC-REG-002 - empty submission shows validation errors","chromium","Sun Nov 23 15:53:42 UTC 2025","passed","Sun Nov 23 15:53:43 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30022","TC-LOG-007 - toggle password visibility with eye icon","Mobile Chrome","Sun Nov 23 16:08:52 UTC 2025","broken","Sun Nov 23 16:09:22 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","5339","TC-REG-005 - invalid email without domain shows validation error","Mobile Chrome","Sun Nov 23 16:14:12 UTC 2025","failed","Sun Nov 23 16:14:18 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1366","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","webkit","Sun Nov 23 15:56:30 UTC 2025","passed","Sun Nov 23 15:56:31 UTC 2025","API Tests","api.spec.ts","",""
"","1220","TC-LOG-008 - verify Sign in with Google button is present","Mobile Safari","Sun Nov 23 16:17:27 UTC 2025","passed","Sun Nov 23 16:17:28 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1154","TC-REG-008 - password missing uppercase shows validation error","chromium","Sun Nov 23 15:54:12 UTC 2025","passed","Sun Nov 23 15:54:13 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1097","TC-LOG-010 - navigate to Registration page","Mobile Safari","Sun Nov 23 16:17:29 UTC 2025","passed","Sun Nov 23 16:17:30 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1125","TC-LOG-009 - navigate to Forgot Password page","firefox","Sun Nov 23 15:55:37 UTC 2025","passed","Sun Nov 23 15:55:38 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","790","TC-API-001: User Registration - POST /users/register","chromium","Sun Nov 23 15:52:27 UTC 2025","passed","Sun Nov 23 15:52:28 UTC 2025","API Tests","api.spec.ts","",""
