"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1105","TC-LOG-006 - login with invalid email format shows validation error","webkit","Thu Dec 11 14:20:10 UTC 2025","passed","Thu Dec 11 14:20:11 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1024","TC-REG-006 - password too short shows validation error","chromium","Thu Dec 11 14:16:49 UTC 2025","passed","Thu Dec 11 14:16:50 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","342","Scenario A: Sort products by price descending","Mobile Chrome","Thu Dec 11 14:21:02 UTC 2025","passed","Thu Dec 11 14:21:02 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1061","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","firefox","Thu Dec 11 14:17:01 UTC 2025","passed","Thu Dec 11 14:17:02 UTC 2025","API Tests","api.spec.ts","",""
"","8218","TC-LOG-001 - successful login with valid credentials","Mobile Safari","Thu Dec 11 14:54:09 UTC 2025","failed","Thu Dec 11 14:54:17 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","2512","TC-REG-007 - successful registration with minimum valid password length","chromium","Thu Dec 11 14:16:50 UTC 2025","passed","Thu Dec 11 14:16:52 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1045","TC-LOG-010 - navigate to Registration page","firefox","Thu Dec 11 14:18:07 UTC 2025","passed","Thu Dec 11 14:18:08 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1523","TC-LOG-006 - login with invalid email format shows validation error","firefox","Thu Dec 11 14:18:02 UTC 2025","passed","Thu Dec 11 14:18:04 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1231","TC-REG-004 - invalid email without ""@"" shows validation error","webkit","Thu Dec 11 14:20:22 UTC 2025","passed","Thu Dec 11 14:20:23 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1266","TC-LOG-005 - login with empty fields shows validation errors","webkit","Thu Dec 11 14:20:09 UTC 2025","passed","Thu Dec 11 14:20:10 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1215","TC-LOG-007 - toggle password visibility with eye icon","Mobile Safari","Thu Dec 11 14:54:52 UTC 2025","passed","Thu Dec 11 14:54:53 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30026","TC-REG-003 - missing email shows validation error","Mobile Chrome","Thu Dec 11 14:39:20 UTC 2025","broken","Thu Dec 11 14:39:50 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1058","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","Mobile Chrome","Thu Dec 11 14:21:02 UTC 2025","passed","Thu Dec 11 14:21:03 UTC 2025","API Tests","api.spec.ts","",""
"","977","TC-REG-009 - password missing lowercase shows validation error","firefox","Thu Dec 11 14:18:46 UTC 2025","passed","Thu Dec 11 14:18:47 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2047","TC-LOG-004 - login with non-registered email shows error","Mobile Safari","Thu Dec 11 14:54:48 UTC 2025","passed","Thu Dec 11 14:54:50 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","2892","TC-REG-001 - successful registration with all valid data","firefox","Thu Dec 11 14:18:08 UTC 2025","passed","Thu Dec 11 14:18:11 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3093","TC-LOG-003 - login with invalid password shows error","Mobile Safari","Thu Dec 11 14:54:44 UTC 2025","passed","Thu Dec 11 14:54:47 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","8868","TC-LOG-002 - login with email case insensitivity","webkit","Thu Dec 11 14:19:54 UTC 2025","failed","Thu Dec 11 14:20:03 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1419","TC-REG-003 - missing email shows validation error","Mobile Safari","Thu Dec 11 14:55:01 UTC 2025","passed","Thu Dec 11 14:55:03 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2922","TC-LOG-004 - login with non-registered email shows error","webkit","Thu Dec 11 14:20:06 UTC 2025","passed","Thu Dec 11 14:20:09 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30024","TC-REG-009 - password missing lowercase shows validation error","Mobile Chrome","Thu Dec 11 14:48:37 UTC 2025","broken","Thu Dec 11 14:49:07 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","6604","TC-REG-005 - invalid email without domain shows validation error","webkit","Thu Dec 11 14:20:39 UTC 2025","failed","Thu Dec 11 14:20:45 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1015","TC-API-002: User Login - POST /users/login","chromium","Thu Dec 11 14:15:27 UTC 2025","passed","Thu Dec 11 14:15:28 UTC 2025","API Tests","api.spec.ts","",""
"","5907","TC-REG-005 - invalid email without domain shows validation error","chromium","Thu Dec 11 14:16:42 UTC 2025","failed","Thu Dec 11 14:16:48 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1237","TC-LOG-009 - navigate to Forgot Password page","webkit","Thu Dec 11 14:20:14 UTC 2025","passed","Thu Dec 11 14:20:15 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","750","TC-REG-002 - empty submission shows validation errors","chromium","Thu Dec 11 14:16:26 UTC 2025","passed","Thu Dec 11 14:16:27 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1523","TC-REG-003 - missing email shows validation error","webkit","Thu Dec 11 14:20:20 UTC 2025","passed","Thu Dec 11 14:20:22 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","6835","TC-LOG-001 - successful login with valid credentials","chromium","Thu Dec 11 14:15:46 UTC 2025","failed","Thu Dec 11 14:15:53 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","365","Scenario B: Filter products by price range","webkit","Thu Dec 11 14:18:54 UTC 2025","passed","Thu Dec 11 14:18:55 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1280","TC-LOG-009 - navigate to Forgot Password page","Mobile Safari","Thu Dec 11 14:54:54 UTC 2025","passed","Thu Dec 11 14:54:55 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1309","TC-REG-002 - empty submission shows validation errors","webkit","Thu Dec 11 14:20:19 UTC 2025","passed","Thu Dec 11 14:20:20 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","879","TC-LOG-008 - verify Sign in with Google button is present","Mobile Safari","Thu Dec 11 14:54:53 UTC 2025","passed","Thu Dec 11 14:54:54 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","7568","TC-LOG-001 - successful login with valid credentials","firefox","Thu Dec 11 14:17:20 UTC 2025","failed","Thu Dec 11 14:17:28 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1396","TC-REG-004 - invalid email without ""@"" shows validation error","Mobile Safari","Thu Dec 11 14:55:03 UTC 2025","passed","Thu Dec 11 14:55:04 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","980","TC-API-002: User Login - POST /users/login","firefox","Thu Dec 11 14:16:59 UTC 2025","passed","Thu Dec 11 14:17:00 UTC 2025","API Tests","api.spec.ts","",""
"","670","TC-REG-004 - invalid email without ""@"" shows validation error","chromium","Thu Dec 11 14:16:28 UTC 2025","passed","Thu Dec 11 14:16:28 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1858","TC-LOG-004 - login with non-registered email shows error","firefox","Thu Dec 11 14:18:00 UTC 2025","passed","Thu Dec 11 14:18:02 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3069","TC-REG-007 - successful registration with minimum valid password length","firefox","Thu Dec 11 14:18:42 UTC 2025","passed","Thu Dec 11 14:18:45 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1134","TC-REG-003 - missing email shows validation error","firefox","Thu Dec 11 14:18:12 UTC 2025","passed","Thu Dec 11 14:18:13 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","398","Scenario B: Filter products by price range","firefox","Thu Dec 11 14:17:00 UTC 2025","passed","Thu Dec 11 14:17:01 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1107","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","Mobile Safari","Thu Dec 11 14:53:50 UTC 2025","passed","Thu Dec 11 14:53:51 UTC 2025","API Tests","api.spec.ts","",""
"","1441","TC-REG-010 - password missing number shows validation error","Mobile Safari","Thu Dec 11 14:55:34 UTC 2025","passed","Thu Dec 11 14:55:36 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30023","TC-REG-004 - invalid email without ""@"" shows validation error","Mobile Chrome","Thu Dec 11 14:40:53 UTC 2025","broken","Thu Dec 11 14:41:23 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","644","TC-API-001: User Registration - POST /users/register","firefox","Thu Dec 11 14:16:58 UTC 2025","passed","Thu Dec 11 14:16:59 UTC 2025","API Tests","api.spec.ts","",""
"","559","TC-API-001: User Registration - POST /users/register","webkit","Thu Dec 11 14:18:52 UTC 2025","passed","Thu Dec 11 14:18:53 UTC 2025","API Tests","api.spec.ts","",""
"","985","TC-LOG-007 - toggle password visibility with eye icon","firefox","Thu Dec 11 14:18:04 UTC 2025","passed","Thu Dec 11 14:18:05 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30023","TC-LOG-010 - navigate to Registration page","Mobile Chrome","Thu Dec 11 14:34:42 UTC 2025","broken","Thu Dec 11 14:35:12 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","5232","TC-LOG-008 - verify Sign in with Google button is present","Mobile Chrome","Thu Dec 11 14:32:02 UTC 2025","failed","Thu Dec 11 14:32:07 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1442","TC-REG-009 - password missing lowercase shows validation error","Mobile Safari","Thu Dec 11 14:55:33 UTC 2025","passed","Thu Dec 11 14:55:34 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","348","Scenario A: Sort products by price descending","firefox","Thu Dec 11 14:17:00 UTC 2025","passed","Thu Dec 11 14:17:00 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","30022","TC-LOG-009 - navigate to Forgot Password page","Mobile Chrome","Thu Dec 11 14:33:09 UTC 2025","broken","Thu Dec 11 14:33:39 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1857","TC-REG-006 - password too short shows validation error","firefox","Thu Dec 11 14:18:39 UTC 2025","passed","Thu Dec 11 14:18:41 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2430","TC-REG-007 - successful registration with minimum valid password length","Mobile Safari","Thu Dec 11 14:55:29 UTC 2025","passed","Thu Dec 11 14:55:31 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30024","TC-LOG-004 - login with non-registered email shows error","Mobile Chrome","Thu Dec 11 14:26:42 UTC 2025","broken","Thu Dec 11 14:27:12 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1925","TC-REG-012 - using an existing email shows validation error","firefox","Thu Dec 11 14:18:49 UTC 2025","passed","Thu Dec 11 14:18:51 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","941","TC-REG-009 - password missing lowercase shows validation error","chromium","Thu Dec 11 14:16:53 UTC 2025","passed","Thu Dec 11 14:16:54 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","402","Scenario B: Filter products by price range","chromium","Thu Dec 11 14:15:28 UTC 2025","passed","Thu Dec 11 14:15:29 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","3402","TC-REG-001 - successful registration with all valid data","Mobile Safari","Thu Dec 11 14:54:57 UTC 2025","passed","Thu Dec 11 14:55:00 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30022","TC-LOG-005 - login with empty fields shows validation errors","Mobile Chrome","Thu Dec 11 14:28:14 UTC 2025","broken","Thu Dec 11 14:28:44 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30023","TC-LOG-007 - toggle password visibility with eye icon","Mobile Chrome","Thu Dec 11 14:31:19 UTC 2025","broken","Thu Dec 11 14:31:49 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","981","TC-REG-010 - password missing number shows validation error","chromium","Thu Dec 11 14:16:54 UTC 2025","passed","Thu Dec 11 14:16:55 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1154","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","chromium","Thu Dec 11 14:15:29 UTC 2025","passed","Thu Dec 11 14:15:30 UTC 2025","API Tests","api.spec.ts","",""
"","702","TC-API-001: User Registration - POST /users/register","Mobile Safari","Thu Dec 11 14:53:47 UTC 2025","passed","Thu Dec 11 14:53:48 UTC 2025","API Tests","api.spec.ts","",""
"","959","TC-LOG-009 - navigate to Forgot Password page","firefox","Thu Dec 11 14:18:06 UTC 2025","passed","Thu Dec 11 14:18:07 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","6868","TC-LOG-002 - login with email case insensitivity","chromium","Thu Dec 11 14:16:09 UTC 2025","failed","Thu Dec 11 14:16:16 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1291","TC-REG-010 - password missing number shows validation error","webkit","Thu Dec 11 14:20:53 UTC 2025","passed","Thu Dec 11 14:20:55 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1525","TC-REG-006 - password too short shows validation error","webkit","Thu Dec 11 14:20:46 UTC 2025","passed","Thu Dec 11 14:20:48 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2480","TC-LOG-003 - login with invalid password shows error","firefox","Thu Dec 11 14:17:57 UTC 2025","passed","Thu Dec 11 14:17:59 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1073","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","webkit","Thu Dec 11 14:18:55 UTC 2025","passed","Thu Dec 11 14:18:56 UTC 2025","API Tests","api.spec.ts","",""
"","1292","TC-LOG-010 - navigate to Registration page","webkit","Thu Dec 11 14:20:15 UTC 2025","passed","Thu Dec 11 14:20:16 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","6969","TC-REG-005 - invalid email without domain shows validation error","firefox","Thu Dec 11 14:18:31 UTC 2025","failed","Thu Dec 11 14:18:38 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30024","TC-LOG-002 - login with email case insensitivity","Mobile Chrome","Thu Dec 11 14:23:37 UTC 2025","broken","Thu Dec 11 14:24:07 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","942","TC-REG-004 - invalid email without ""@"" shows validation error","firefox","Thu Dec 11 14:18:13 UTC 2025","passed","Thu Dec 11 14:18:14 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1417","TC-REG-008 - password missing uppercase shows validation error","webkit","Thu Dec 11 14:20:50 UTC 2025","passed","Thu Dec 11 14:20:52 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2264","TC-REG-012 - using an existing email shows validation error","Mobile Safari","Thu Dec 11 14:55:37 UTC 2025","passed","Thu Dec 11 14:55:39 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1440","TC-REG-012 - using an existing email shows validation error","chromium","Thu Dec 11 14:16:56 UTC 2025","passed","Thu Dec 11 14:16:57 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30021","TC-LOG-001 - successful login with valid credentials","Mobile Chrome","Thu Dec 11 14:22:05 UTC 2025","broken","Thu Dec 11 14:22:35 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30024","TC-REG-010 - password missing number shows validation error","Mobile Chrome","Thu Dec 11 14:50:10 UTC 2025","broken","Thu Dec 11 14:50:40 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","610","TC-REG-011 - password missing special character shows validation error","chromium","Thu Dec 11 14:16:55 UTC 2025","passed","Thu Dec 11 14:16:56 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1435","TC-REG-011 - password missing special character shows validation error","Mobile Safari","Thu Dec 11 14:55:36 UTC 2025","passed","Thu Dec 11 14:55:37 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1450","TC-REG-008 - password missing uppercase shows validation error","Mobile Safari","Thu Dec 11 14:55:31 UTC 2025","passed","Thu Dec 11 14:55:33 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1525","TC-REG-006 - password too short shows validation error","Mobile Safari","Thu Dec 11 14:55:27 UTC 2025","passed","Thu Dec 11 14:55:29 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30026","TC-LOG-003 - login with invalid password shows error","Mobile Chrome","Thu Dec 11 14:25:10 UTC 2025","broken","Thu Dec 11 14:25:40 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","620","TC-API-001: User Registration - POST /users/register","Mobile Chrome","Thu Dec 11 14:20:59 UTC 2025","passed","Thu Dec 11 14:21:00 UTC 2025","API Tests","api.spec.ts","",""
"","2175","TC-LOG-003 - login with invalid password shows error","webkit","Thu Dec 11 14:20:04 UTC 2025","passed","Thu Dec 11 14:20:06 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1135","TC-REG-010 - password missing number shows validation error","firefox","Thu Dec 11 14:18:47 UTC 2025","passed","Thu Dec 11 14:18:48 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","678","TC-LOG-007 - toggle password visibility with eye icon","chromium","Thu Dec 11 14:16:22 UTC 2025","passed","Thu Dec 11 14:16:22 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30022","TC-REG-011 - password missing special character shows validation error","Mobile Chrome","Thu Dec 11 14:51:43 UTC 2025","broken","Thu Dec 11 14:52:13 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","814","TC-REG-002 - empty submission shows validation errors","firefox","Thu Dec 11 14:18:11 UTC 2025","passed","Thu Dec 11 14:18:12 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1575","TC-LOG-004 - login with non-registered email shows error","chromium","Thu Dec 11 14:16:18 UTC 2025","passed","Thu Dec 11 14:16:20 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","713","TC-LOG-008 - verify Sign in with Google button is present","chromium","Thu Dec 11 14:16:22 UTC 2025","passed","Thu Dec 11 14:16:23 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","938","TC-LOG-008 - verify Sign in with Google button is present","webkit","Thu Dec 11 14:20:13 UTC 2025","passed","Thu Dec 11 14:20:14 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","344","Scenario A: Sort products by price descending","webkit","Thu Dec 11 14:18:54 UTC 2025","passed","Thu Dec 11 14:18:54 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","8425","TC-LOG-002 - login with email case insensitivity","Mobile Safari","Thu Dec 11 14:54:35 UTC 2025","failed","Thu Dec 11 14:54:44 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30024","TC-REG-008 - password missing uppercase shows validation error","Mobile Chrome","Thu Dec 11 14:47:05 UTC 2025","broken","Thu Dec 11 14:47:35 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","440","Scenario A: Sort products by price descending","Mobile Safari","Thu Dec 11 14:53:49 UTC 2025","passed","Thu Dec 11 14:53:49 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","682","TC-REG-003 - missing email shows validation error","chromium","Thu Dec 11 14:16:27 UTC 2025","passed","Thu Dec 11 14:16:27 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","957","TC-API-002: User Login - POST /users/login","webkit","Thu Dec 11 14:18:53 UTC 2025","passed","Thu Dec 11 14:18:54 UTC 2025","API Tests","api.spec.ts","",""
"","30022","TC-REG-001 - successful registration with all valid data","Mobile Chrome","Thu Dec 11 14:36:15 UTC 2025","broken","Thu Dec 11 14:36:45 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1703","TC-API-002: User Login - POST /users/login","Mobile Chrome","Thu Dec 11 14:21:00 UTC 2025","passed","Thu Dec 11 14:21:02 UTC 2025","API Tests","api.spec.ts","",""
"","1430","TC-REG-011 - password missing special character shows validation error","webkit","Thu Dec 11 14:20:55 UTC 2025","passed","Thu Dec 11 14:20:56 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","545","TC-LOG-010 - navigate to Registration page","chromium","Thu Dec 11 14:16:24 UTC 2025","passed","Thu Dec 11 14:16:24 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","2300","TC-REG-012 - using an existing email shows validation error","webkit","Thu Dec 11 14:20:56 UTC 2025","passed","Thu Dec 11 14:20:58 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1630","TC-REG-001 - successful registration with all valid data","chromium","Thu Dec 11 14:16:24 UTC 2025","passed","Thu Dec 11 14:16:26 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30023","TC-REG-006 - password too short shows validation error","Mobile Chrome","Thu Dec 11 14:43:59 UTC 2025","broken","Thu Dec 11 14:44:29 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","8781","TC-LOG-001 - successful login with valid credentials","webkit","Thu Dec 11 14:19:25 UTC 2025","failed","Thu Dec 11 14:19:33 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1160","TC-REG-008 - password missing uppercase shows validation error","firefox","Thu Dec 11 14:18:45 UTC 2025","passed","Thu Dec 11 14:18:46 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
