"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1552","TC-LOG-005 - login with empty fields shows validation errors","firefox","Thu Dec 11 18:42:48 UTC 2025","passed","Thu Dec 11 18:42:50 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30020","TC-LOG-002 - login with email case insensitivity","Mobile Chrome","Thu Dec 11 18:48:49 UTC 2025","broken","Thu Dec 11 18:49:19 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","6359","TC-REG-005 - invalid email without domain shows validation error","chromium","Thu Dec 11 18:41:07 UTC 2025","failed","Thu Dec 11 18:41:13 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2747","TC-LOG-004 - login with non-registered email shows error","chromium","Thu Dec 11 18:40:39 UTC 2025","passed","Thu Dec 11 18:40:41 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","698","TC-REG-002 - empty submission shows validation errors","chromium","Thu Dec 11 18:40:49 UTC 2025","passed","Thu Dec 11 18:40:50 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5369","TC-LOG-008 - verify Sign in with Google button is present","Mobile Chrome","Thu Dec 11 18:57:30 UTC 2025","failed","Thu Dec 11 18:57:35 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","695","TC-API-001: User Registration - POST /users/register","Mobile Chrome","Thu Dec 11 18:46:06 UTC 2025","passed","Thu Dec 11 18:46:07 UTC 2025","API Tests","api.spec.ts","",""
"","30026","TC-REG-007 - successful registration with minimum valid password length","Mobile Chrome","Thu Dec 11 19:11:06 UTC 2025","broken","Thu Dec 11 19:11:36 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2920","TC-REG-002 - empty submission shows validation errors","webkit","Thu Dec 11 18:45:20 UTC 2025","passed","Thu Dec 11 18:45:23 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3600","TC-REG-001 - successful registration with all valid data","webkit","Thu Dec 11 18:45:17 UTC 2025","passed","Thu Dec 11 18:45:20 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1156","TC-API-002: User Login - POST /users/login","Mobile Chrome","Thu Dec 11 18:46:07 UTC 2025","passed","Thu Dec 11 18:46:08 UTC 2025","API Tests","api.spec.ts","",""
"","1605","TC-REG-002 - empty submission shows validation errors","firefox","Thu Dec 11 18:43:00 UTC 2025","passed","Thu Dec 11 18:43:02 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3469","TC-REG-012 - using an existing email shows validation error","Mobile Safari","Thu Dec 11 19:21:29 UTC 2025","passed","Thu Dec 11 19:21:32 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","8145","TC-LOG-002 - login with email case insensitivity","chromium","Thu Dec 11 18:40:25 UTC 2025","failed","Thu Dec 11 18:40:33 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","8859","TC-LOG-001 - successful login with valid credentials","firefox","Thu Dec 11 18:41:55 UTC 2025","failed","Thu Dec 11 18:42:04 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1427","TC-LOG-006 - login with invalid email format shows validation error","webkit","Thu Dec 11 18:45:10 UTC 2025","passed","Thu Dec 11 18:45:11 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3219","TC-LOG-004 - login with non-registered email shows error","webkit","Thu Dec 11 18:45:05 UTC 2025","passed","Thu Dec 11 18:45:09 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","756","TC-LOG-006 - login with invalid email format shows validation error","chromium","Thu Dec 11 18:40:42 UTC 2025","passed","Thu Dec 11 18:40:43 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3252","TC-LOG-004 - login with non-registered email shows error","Mobile Safari","Thu Dec 11 19:20:34 UTC 2025","passed","Thu Dec 11 19:20:37 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1206","TC-API-002: User Login - POST /users/login","Mobile Safari","Thu Dec 11 19:19:22 UTC 2025","passed","Thu Dec 11 19:19:24 UTC 2025","API Tests","api.spec.ts","",""
"","30018","TC-LOG-001 - successful login with valid credentials","Mobile Chrome","Thu Dec 11 18:47:14 UTC 2025","broken","Thu Dec 11 18:47:44 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","721","TC-LOG-005 - login with empty fields shows validation errors","chromium","Thu Dec 11 18:40:41 UTC 2025","passed","Thu Dec 11 18:40:42 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1582","TC-LOG-006 - login with invalid email format shows validation error","firefox","Thu Dec 11 18:42:50 UTC 2025","passed","Thu Dec 11 18:42:51 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3672","TC-REG-007 - successful registration with minimum valid password length","webkit","Thu Dec 11 18:45:52 UTC 2025","passed","Thu Dec 11 18:45:55 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1269","TC-REG-004 - invalid email without ""@"" shows validation error","Mobile Safari","Thu Dec 11 19:20:53 UTC 2025","passed","Thu Dec 11 19:20:54 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","8352","TC-LOG-001 - successful login with valid credentials","webkit","Thu Dec 11 18:44:17 UTC 2025","failed","Thu Dec 11 18:44:26 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1274","TC-LOG-007 - toggle password visibility with eye icon","chromium","Thu Dec 11 18:40:43 UTC 2025","passed","Thu Dec 11 18:40:44 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","495","Scenario A: Sort products by price descending","chromium","Thu Dec 11 18:39:32 UTC 2025","passed","Thu Dec 11 18:39:32 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","30027","TC-REG-002 - empty submission shows validation errors","Mobile Chrome","Thu Dec 11 19:03:22 UTC 2025","broken","Thu Dec 11 19:03:52 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","4875","TC-REG-007 - successful registration with minimum valid password length","chromium","Thu Dec 11 18:41:15 UTC 2025","passed","Thu Dec 11 18:41:20 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30020","TC-LOG-007 - toggle password visibility with eye icon","Mobile Chrome","Thu Dec 11 18:56:44 UTC 2025","broken","Thu Dec 11 18:57:15 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","6672","TC-REG-005 - invalid email without domain shows validation error","Mobile Safari","Thu Dec 11 19:21:10 UTC 2025","failed","Thu Dec 11 19:21:16 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1527","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","chromium","Thu Dec 11 18:39:33 UTC 2025","passed","Thu Dec 11 18:39:34 UTC 2025","API Tests","api.spec.ts","",""
"","461","Scenario B: Filter products by price range","Mobile Chrome","Thu Dec 11 18:46:09 UTC 2025","passed","Thu Dec 11 18:46:09 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","30025","TC-REG-010 - password missing number shows validation error","Mobile Chrome","Thu Dec 11 19:15:45 UTC 2025","broken","Thu Dec 11 19:16:15 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1555","TC-REG-003 - missing email shows validation error","Mobile Safari","Thu Dec 11 19:20:51 UTC 2025","passed","Thu Dec 11 19:20:53 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1577","TC-REG-004 - invalid email without ""@"" shows validation error","webkit","Thu Dec 11 18:45:25 UTC 2025","passed","Thu Dec 11 18:45:26 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","762","TC-LOG-008 - verify Sign in with Google button is present","chromium","Thu Dec 11 18:40:44 UTC 2025","passed","Thu Dec 11 18:40:45 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1038","TC-REG-004 - invalid email without ""@"" shows validation error","chromium","Thu Dec 11 18:40:51 UTC 2025","passed","Thu Dec 11 18:40:52 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3308","TC-LOG-003 - login with invalid password shows error","webkit","Thu Dec 11 18:45:01 UTC 2025","passed","Thu Dec 11 18:45:04 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","852","TC-LOG-009 - navigate to Forgot Password page","chromium","Thu Dec 11 18:40:45 UTC 2025","passed","Thu Dec 11 18:40:46 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","9544","TC-LOG-002 - login with email case insensitivity","webkit","Thu Dec 11 18:44:50 UTC 2025","failed","Thu Dec 11 18:44:59 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1532","TC-LOG-007 - toggle password visibility with eye icon","firefox","Thu Dec 11 18:42:51 UTC 2025","passed","Thu Dec 11 18:42:53 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3082","TC-LOG-003 - login with invalid password shows error","chromium","Thu Dec 11 18:40:35 UTC 2025","passed","Thu Dec 11 18:40:38 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","667","TC-API-001: User Registration - POST /users/register","webkit","Thu Dec 11 18:43:48 UTC 2025","passed","Thu Dec 11 18:43:48 UTC 2025","API Tests","api.spec.ts","",""
"","30026","TC-REG-011 - password missing special character shows validation error","Mobile Chrome","Thu Dec 11 19:17:18 UTC 2025","broken","Thu Dec 11 19:17:48 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3191","TC-REG-007 - successful registration with minimum valid password length","Mobile Safari","Thu Dec 11 19:21:19 UTC 2025","passed","Thu Dec 11 19:21:22 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30024","TC-REG-006 - password too short shows validation error","Mobile Chrome","Thu Dec 11 19:09:33 UTC 2025","broken","Thu Dec 11 19:10:03 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3182","TC-REG-007 - successful registration with minimum valid password length","firefox","Thu Dec 11 18:43:33 UTC 2025","passed","Thu Dec 11 18:43:37 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1477","TC-REG-002 - empty submission shows validation errors","Mobile Safari","Thu Dec 11 19:20:50 UTC 2025","passed","Thu Dec 11 19:20:51 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","444","Scenario B: Filter products by price range","firefox","Thu Dec 11 18:41:30 UTC 2025","passed","Thu Dec 11 18:41:31 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","2916","TC-REG-012 - using an existing email shows validation error","chromium","Thu Dec 11 18:41:24 UTC 2025","passed","Thu Dec 11 18:41:27 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1215","TC-LOG-010 - navigate to Registration page","firefox","Thu Dec 11 18:42:55 UTC 2025","passed","Thu Dec 11 18:42:56 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","7478","TC-REG-005 - invalid email without domain shows validation error","firefox","Thu Dec 11 18:43:21 UTC 2025","failed","Thu Dec 11 18:43:29 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","6744","TC-REG-005 - invalid email without domain shows validation error","webkit","Thu Dec 11 18:45:42 UTC 2025","failed","Thu Dec 11 18:45:49 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","773","TC-REG-011 - password missing special character shows validation error","chromium","Thu Dec 11 18:41:23 UTC 2025","passed","Thu Dec 11 18:41:24 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","512","Scenario B: Filter products by price range","Mobile Safari","Thu Dec 11 19:19:24 UTC 2025","passed","Thu Dec 11 19:19:25 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1312","TC-LOG-005 - login with empty fields shows validation errors","Mobile Safari","Thu Dec 11 19:20:37 UTC 2025","passed","Thu Dec 11 19:20:38 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","3775","TC-REG-001 - successful registration with all valid data","firefox","Thu Dec 11 18:42:56 UTC 2025","passed","Thu Dec 11 18:43:00 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2089","TC-LOG-004 - login with non-registered email shows error","firefox","Thu Dec 11 18:42:46 UTC 2025","passed","Thu Dec 11 18:42:48 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","801","TC-API-001: User Registration - POST /users/register","chromium","Thu Dec 11 18:39:30 UTC 2025","passed","Thu Dec 11 18:39:31 UTC 2025","API Tests","api.spec.ts","",""
"","1570","TC-REG-008 - password missing uppercase shows validation error","firefox","Thu Dec 11 18:43:37 UTC 2025","passed","Thu Dec 11 18:43:38 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1277","TC-REG-004 - invalid email without ""@"" shows validation error","firefox","Thu Dec 11 18:43:03 UTC 2025","passed","Thu Dec 11 18:43:04 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2625","TC-REG-001 - successful registration with all valid data","chromium","Thu Dec 11 18:40:47 UTC 2025","passed","Thu Dec 11 18:40:49 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1134","TC-LOG-009 - navigate to Forgot Password page","webkit","Thu Dec 11 18:45:14 UTC 2025","passed","Thu Dec 11 18:45:15 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","987","TC-LOG-010 - navigate to Registration page","chromium","Thu Dec 11 18:40:46 UTC 2025","passed","Thu Dec 11 18:40:47 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","4187","TC-LOG-003 - login with invalid password shows error","firefox","Thu Dec 11 18:42:41 UTC 2025","passed","Thu Dec 11 18:42:45 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1073","TC-REG-009 - password missing lowercase shows validation error","chromium","Thu Dec 11 18:41:21 UTC 2025","passed","Thu Dec 11 18:41:22 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30023","TC-REG-008 - password missing uppercase shows validation error","Mobile Chrome","Thu Dec 11 19:12:39 UTC 2025","broken","Thu Dec 11 19:13:09 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1639","TC-REG-011 - password missing special character shows validation error","Mobile Safari","Thu Dec 11 19:21:27 UTC 2025","passed","Thu Dec 11 19:21:28 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3623","TC-REG-012 - using an existing email shows validation error","firefox","Thu Dec 11 18:43:43 UTC 2025","passed","Thu Dec 11 18:43:46 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","9040","TC-LOG-002 - login with email case insensitivity","firefox","Thu Dec 11 18:42:29 UTC 2025","failed","Thu Dec 11 18:42:38 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1434","TC-LOG-010 - navigate to Registration page","Mobile Safari","Thu Dec 11 19:20:43 UTC 2025","passed","Thu Dec 11 19:20:45 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","8943","TC-LOG-001 - successful login with valid credentials","Mobile Safari","Thu Dec 11 19:19:47 UTC 2025","failed","Thu Dec 11 19:19:56 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1437","TC-LOG-010 - navigate to Registration page","webkit","Thu Dec 11 18:45:15 UTC 2025","passed","Thu Dec 11 18:45:17 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1648","TC-REG-011 - password missing special character shows validation error","webkit","Thu Dec 11 18:46:00 UTC 2025","passed","Thu Dec 11 18:46:02 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1610","TC-REG-008 - password missing uppercase shows validation error","webkit","Thu Dec 11 18:45:55 UTC 2025","passed","Thu Dec 11 18:45:57 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30021","TC-LOG-010 - navigate to Registration page","Mobile Chrome","Thu Dec 11 19:00:16 UTC 2025","broken","Thu Dec 11 19:00:46 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30020","TC-REG-003 - missing email shows validation error","Mobile Chrome","Thu Dec 11 19:04:55 UTC 2025","broken","Thu Dec 11 19:05:25 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30018","TC-LOG-003 - login with invalid password shows error","Mobile Chrome","Thu Dec 11 18:50:24 UTC 2025","broken","Thu Dec 11 18:50:54 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1327","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","webkit","Thu Dec 11 18:43:51 UTC 2025","passed","Thu Dec 11 18:43:52 UTC 2025","API Tests","api.spec.ts","",""
"","3510","TC-REG-012 - using an existing email shows validation error","webkit","Thu Dec 11 18:46:02 UTC 2025","passed","Thu Dec 11 18:46:06 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1384","TC-LOG-005 - login with empty fields shows validation errors","webkit","Thu Dec 11 18:45:09 UTC 2025","passed","Thu Dec 11 18:45:10 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","447","Scenario A: Sort products by price descending","webkit","Thu Dec 11 18:43:50 UTC 2025","passed","Thu Dec 11 18:43:50 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1364","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","Mobile Chrome","Thu Dec 11 18:46:09 UTC 2025","passed","Thu Dec 11 18:46:11 UTC 2025","API Tests","api.spec.ts","",""
"","1746","TC-REG-006 - password too short shows validation error","webkit","Thu Dec 11 18:45:50 UTC 2025","passed","Thu Dec 11 18:45:52 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1060","TC-LOG-006 - login with invalid email format shows validation error","Mobile Safari","Thu Dec 11 19:20:38 UTC 2025","passed","Thu Dec 11 19:20:39 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1315","TC-LOG-009 - navigate to Forgot Password page","Mobile Safari","Thu Dec 11 19:20:42 UTC 2025","passed","Thu Dec 11 19:20:43 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","492","Scenario A: Sort products by price descending","Mobile Safari","Thu Dec 11 19:19:24 UTC 2025","passed","Thu Dec 11 19:19:24 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1263","TC-API-002: User Login - POST /users/login","chromium","Thu Dec 11 18:39:31 UTC 2025","passed","Thu Dec 11 18:39:32 UTC 2025","API Tests","api.spec.ts","",""
"","1020","TC-REG-006 - password too short shows validation error","chromium","Thu Dec 11 18:41:14 UTC 2025","passed","Thu Dec 11 18:41:15 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2509","TC-REG-006 - password too short shows validation error","firefox","Thu Dec 11 18:43:31 UTC 2025","passed","Thu Dec 11 18:43:33 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1303","TC-REG-008 - password missing uppercase shows validation error","chromium","Thu Dec 11 18:41:20 UTC 2025","passed","Thu Dec 11 18:41:21 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1447","TC-LOG-007 - toggle password visibility with eye icon","webkit","Thu Dec 11 18:45:11 UTC 2025","passed","Thu Dec 11 18:45:13 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30023","TC-REG-005 - invalid email without domain shows validation error","Mobile Chrome","Thu Dec 11 19:08:01 UTC 2025","broken","Thu Dec 11 19:08:31 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1605","TC-REG-006 - password too short shows validation error","Mobile Safari","Thu Dec 11 19:21:17 UTC 2025","passed","Thu Dec 11 19:21:19 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1146","TC-API-002: User Login - POST /users/login","webkit","Thu Dec 11 18:43:48 UTC 2025","passed","Thu Dec 11 18:43:50 UTC 2025","API Tests","api.spec.ts","",""
"","30023","TC-LOG-009 - navigate to Forgot Password page","Mobile Chrome","Thu Dec 11 18:58:40 UTC 2025","broken","Thu Dec 11 18:59:10 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30021","TC-REG-012 - using an existing email shows validation error","Mobile Chrome","Thu Dec 11 19:18:51 UTC 2025","broken","Thu Dec 11 19:19:21 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1616","TC-REG-010 - password missing number shows validation error","webkit","Thu Dec 11 18:45:59 UTC 2025","passed","Thu Dec 11 18:46:00 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30019","TC-REG-004 - invalid email without ""@"" shows validation error","Mobile Chrome","Thu Dec 11 19:06:28 UTC 2025","broken","Thu Dec 11 19:06:58 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3204","TC-LOG-003 - login with invalid password shows error","Mobile Safari","Thu Dec 11 19:20:30 UTC 2025","passed","Thu Dec 11 19:20:33 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1619","TC-REG-010 - password missing number shows validation error","Mobile Safari","Thu Dec 11 19:21:25 UTC 2025","passed","Thu Dec 11 19:21:27 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1695","TC-REG-003 - missing email shows validation error","webkit","Thu Dec 11 18:45:23 UTC 2025","passed","Thu Dec 11 18:45:25 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1131","TC-API-002: User Login - POST /users/login","firefox","Thu Dec 11 18:41:28 UTC 2025","passed","Thu Dec 11 18:41:30 UTC 2025","API Tests","api.spec.ts","",""
"","1388","TC-REG-009 - password missing lowercase shows validation error","firefox","Thu Dec 11 18:43:38 UTC 2025","passed","Thu Dec 11 18:43:40 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1358","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","firefox","Thu Dec 11 18:41:31 UTC 2025","passed","Thu Dec 11 18:41:32 UTC 2025","API Tests","api.spec.ts","",""
"","1045","TC-LOG-008 - verify Sign in with Google button is present","webkit","Thu Dec 11 18:45:13 UTC 2025","passed","Thu Dec 11 18:45:14 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1339","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","Mobile Safari","Thu Dec 11 19:19:25 UTC 2025","passed","Thu Dec 11 19:19:26 UTC 2025","API Tests","api.spec.ts","",""
"","1278","TC-REG-008 - password missing uppercase shows validation error","Mobile Safari","Thu Dec 11 19:21:22 UTC 2025","passed","Thu Dec 11 19:21:24 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","8124","TC-LOG-001 - successful login with valid credentials","chromium","Thu Dec 11 18:39:55 UTC 2025","failed","Thu Dec 11 18:40:04 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1377","TC-LOG-007 - toggle password visibility with eye icon","Mobile Safari","Thu Dec 11 19:20:39 UTC 2025","passed","Thu Dec 11 19:20:41 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1364","TC-LOG-009 - navigate to Forgot Password page","firefox","Thu Dec 11 18:42:54 UTC 2025","passed","Thu Dec 11 18:42:55 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","484","Scenario B: Filter products by price range","chromium","Thu Dec 11 18:39:32 UTC 2025","passed","Thu Dec 11 18:39:33 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","485","Scenario B: Filter products by price range","webkit","Thu Dec 11 18:43:50 UTC 2025","passed","Thu Dec 11 18:43:51 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","668","TC-API-001: User Registration - POST /users/register","firefox","Thu Dec 11 18:41:28 UTC 2025","passed","Thu Dec 11 18:41:28 UTC 2025","API Tests","api.spec.ts","",""
"","30019","TC-LOG-004 - login with non-registered email shows error","Mobile Chrome","Thu Dec 11 18:51:59 UTC 2025","broken","Thu Dec 11 18:52:29 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1593","TC-REG-009 - password missing lowercase shows validation error","Mobile Safari","Thu Dec 11 19:21:24 UTC 2025","passed","Thu Dec 11 19:21:25 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","8873","TC-LOG-002 - login with email case insensitivity","Mobile Safari","Thu Dec 11 19:20:19 UTC 2025","failed","Thu Dec 11 19:20:28 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
