"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","569","Scenario B: Filter products by price range","firefox","Thu Dec 11 14:05:03 UTC 2025","passed","Thu Dec 11 14:05:04 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","5244","TC-REG-004 - invalid email without ""@"" shows validation error","Mobile Chrome","Thu Dec 11 14:25:01 UTC 2025","failed","Thu Dec 11 14:25:06 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1443","TC-REG-011 - password missing special character shows validation error","webkit","Thu Dec 11 14:09:36 UTC 2025","passed","Thu Dec 11 14:09:38 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","887","TC-REG-008 - password missing uppercase shows validation error","chromium","Thu Dec 11 14:04:55 UTC 2025","passed","Thu Dec 11 14:04:56 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1208","TC-API-002: User Login - POST /users/login","firefox","Thu Dec 11 14:05:02 UTC 2025","passed","Thu Dec 11 14:05:03 UTC 2025","API Tests","api.spec.ts","",""
"","30023","TC-LOG-009 - navigate to Forgot Password page","Mobile Chrome","Thu Dec 11 14:21:50 UTC 2025","broken","Thu Dec 11 14:22:20 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","6815","TC-LOG-002 - login with email case insensitivity","chromium","Thu Dec 11 14:03:50 UTC 2025","failed","Thu Dec 11 14:03:57 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","363","Scenario B: Filter products by price range","webkit","Thu Dec 11 14:07:21 UTC 2025","passed","Thu Dec 11 14:07:22 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","8561","TC-LOG-002 - login with email case insensitivity","webkit","Thu Dec 11 14:08:14 UTC 2025","failed","Thu Dec 11 14:08:23 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","361","Scenario A: Sort products by price descending","Mobile Safari","Thu Dec 11 14:27:37 UTC 2025","passed","Thu Dec 11 14:27:38 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","7373","TC-LOG-001 - successful login with valid credentials","webkit","Thu Dec 11 14:07:47 UTC 2025","failed","Thu Dec 11 14:07:54 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","6569","TC-LOG-006 - login with invalid email format shows validation error","firefox","Thu Dec 11 14:06:24 UTC 2025","failed","Thu Dec 11 14:06:30 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","6502","TC-REG-005 - invalid email without domain shows validation error","Mobile Safari","Thu Dec 11 14:29:27 UTC 2025","failed","Thu Dec 11 14:29:34 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1196","TC-LOG-005 - login with empty fields shows validation errors","webkit","Thu Dec 11 14:08:28 UTC 2025","passed","Thu Dec 11 14:08:29 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","8307","TC-LOG-002 - login with email case insensitivity","Mobile Safari","Thu Dec 11 14:28:23 UTC 2025","failed","Thu Dec 11 14:28:32 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1337","TC-REG-010 - password missing number shows validation error","webkit","Thu Dec 11 14:09:35 UTC 2025","passed","Thu Dec 11 14:09:36 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","963","TC-LOG-005 - login with empty fields shows validation errors","firefox","Thu Dec 11 14:06:07 UTC 2025","passed","Thu Dec 11 14:06:08 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","382","Scenario A: Sort products by price descending","firefox","Thu Dec 11 14:05:03 UTC 2025","passed","Thu Dec 11 14:05:03 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","6250","TC-LOG-006 - login with invalid email format shows validation error","Mobile Safari","Thu Dec 11 14:28:52 UTC 2025","failed","Thu Dec 11 14:28:58 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1761","TC-LOG-003 - login with invalid password shows error","chromium","Thu Dec 11 14:03:57 UTC 2025","passed","Thu Dec 11 14:03:59 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1498","TC-REG-006 - password too short shows validation error","Mobile Safari","Thu Dec 11 14:29:35 UTC 2025","passed","Thu Dec 11 14:29:36 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","346","Scenario A: Sort products by price descending","webkit","Thu Dec 11 14:07:21 UTC 2025","passed","Thu Dec 11 14:07:21 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1777","TC-REG-006 - password too short shows validation error","firefox","Thu Dec 11 14:07:07 UTC 2025","passed","Thu Dec 11 14:07:09 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2155","TC-LOG-004 - login with non-registered email shows error","webkit","Thu Dec 11 14:08:26 UTC 2025","passed","Thu Dec 11 14:08:28 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","918","TC-REG-011 - password missing special character shows validation error","chromium","Thu Dec 11 14:04:57 UTC 2025","passed","Thu Dec 11 14:04:58 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3491","TC-REG-007 - successful registration with minimum valid password length","Mobile Safari","Thu Dec 11 14:29:36 UTC 2025","passed","Thu Dec 11 14:29:40 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1287","TC-REG-003 - missing email shows validation error","Mobile Safari","Thu Dec 11 14:29:09 UTC 2025","passed","Thu Dec 11 14:29:10 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30026","TC-LOG-004 - login with non-registered email shows error","Mobile Chrome","Thu Dec 11 14:15:23 UTC 2025","broken","Thu Dec 11 14:15:53 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1053","TC-REG-004 - invalid email without ""@"" shows validation error","firefox","Thu Dec 11 14:06:41 UTC 2025","passed","Thu Dec 11 14:06:42 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","7591","TC-LOG-001 - successful login with valid credentials","firefox","Thu Dec 11 14:05:26 UTC 2025","failed","Thu Dec 11 14:05:33 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","816","TC-REG-004 - invalid email without ""@"" shows validation error","chromium","Thu Dec 11 14:04:29 UTC 2025","passed","Thu Dec 11 14:04:30 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","6843","TC-LOG-001 - successful login with valid credentials","chromium","Thu Dec 11 14:03:27 UTC 2025","failed","Thu Dec 11 14:03:34 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1430","TC-REG-009 - password missing lowercase shows validation error","Mobile Safari","Thu Dec 11 14:29:41 UTC 2025","passed","Thu Dec 11 14:29:43 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1650","TC-LOG-007 - toggle password visibility with eye icon","firefox","Thu Dec 11 14:06:32 UTC 2025","passed","Thu Dec 11 14:06:34 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","557","TC-LOG-010 - navigate to Registration page","chromium","Thu Dec 11 14:04:24 UTC 2025","passed","Thu Dec 11 14:04:25 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","353","Scenario A: Sort products by price descending","Mobile Chrome","Thu Dec 11 14:09:42 UTC 2025","passed","Thu Dec 11 14:09:43 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","1233","TC-LOG-007 - toggle password visibility with eye icon","Mobile Safari","Thu Dec 11 14:28:59 UTC 2025","passed","Thu Dec 11 14:29:00 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","654","TC-LOG-005 - login with empty fields shows validation errors","chromium","Thu Dec 11 14:04:01 UTC 2025","passed","Thu Dec 11 14:04:02 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","7571","TC-LOG-002 - login with email case insensitivity","firefox","Thu Dec 11 14:05:53 UTC 2025","failed","Thu Dec 11 14:06:01 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","2140","TC-REG-012 - using an existing email shows validation error","webkit","Thu Dec 11 14:09:38 UTC 2025","passed","Thu Dec 11 14:09:40 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1669","TC-REG-012 - using an existing email shows validation error","chromium","Thu Dec 11 14:04:58 UTC 2025","passed","Thu Dec 11 14:05:00 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3424","TC-REG-007 - successful registration with minimum valid password length","webkit","Thu Dec 11 14:09:29 UTC 2025","passed","Thu Dec 11 14:09:32 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1255","TC-LOG-010 - navigate to Registration page","webkit","Thu Dec 11 14:08:55 UTC 2025","passed","Thu Dec 11 14:08:56 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1868","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","firefox","Thu Dec 11 14:05:04 UTC 2025","passed","Thu Dec 11 14:05:06 UTC 2025","API Tests","api.spec.ts","",""
"","3434","TC-REG-001 - successful registration with all valid data","Mobile Safari","Thu Dec 11 14:29:04 UTC 2025","passed","Thu Dec 11 14:29:08 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1075","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","Mobile Chrome","Thu Dec 11 14:09:43 UTC 2025","passed","Thu Dec 11 14:09:44 UTC 2025","API Tests","api.spec.ts","",""
"","2556","TC-LOG-003 - login with invalid password shows error","firefox","Thu Dec 11 14:06:02 UTC 2025","passed","Thu Dec 11 14:06:05 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1150","TC-REG-006 - password too short shows validation error","chromium","Thu Dec 11 14:04:51 UTC 2025","passed","Thu Dec 11 14:04:52 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5257","TC-REG-012 - using an existing email shows validation error","Mobile Chrome","Thu Dec 11 14:27:30 UTC 2025","failed","Thu Dec 11 14:27:35 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1097","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","webkit","Thu Dec 11 14:07:22 UTC 2025","passed","Thu Dec 11 14:07:23 UTC 2025","API Tests","api.spec.ts","",""
"","1496","TC-REG-006 - password too short shows validation error","webkit","Thu Dec 11 14:09:27 UTC 2025","passed","Thu Dec 11 14:09:28 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1097","TC-API-004: Shopping Cart Flow - POST /carts and POST /carts/{id}","Mobile Safari","Thu Dec 11 14:27:38 UTC 2025","passed","Thu Dec 11 14:27:39 UTC 2025","API Tests","api.spec.ts","",""
"","395","Scenario B: Filter products by price range","chromium","Thu Dec 11 14:03:07 UTC 2025","passed","Thu Dec 11 14:03:08 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","989","TC-LOG-010 - navigate to Registration page","firefox","Thu Dec 11 14:06:36 UTC 2025","passed","Thu Dec 11 14:06:37 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","642","TC-LOG-008 - verify Sign in with Google button is present","chromium","Thu Dec 11 14:04:23 UTC 2025","passed","Thu Dec 11 14:04:23 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","787","TC-API-001: User Registration - POST /users/register","chromium","Thu Dec 11 14:03:05 UTC 2025","passed","Thu Dec 11 14:03:06 UTC 2025","API Tests","api.spec.ts","",""
"","1434","TC-REG-010 - password missing number shows validation error","Mobile Safari","Thu Dec 11 14:29:43 UTC 2025","passed","Thu Dec 11 14:29:44 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30023","TC-LOG-001 - successful login with valid credentials","Mobile Chrome","Thu Dec 11 14:10:46 UTC 2025","broken","Thu Dec 11 14:11:16 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1245","TC-LOG-009 - navigate to Forgot Password page","webkit","Thu Dec 11 14:08:53 UTC 2025","passed","Thu Dec 11 14:08:55 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","2687","TC-REG-007 - successful registration with minimum valid password length","chromium","Thu Dec 11 14:04:52 UTC 2025","passed","Thu Dec 11 14:04:55 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1068","TC-API-002: User Login - POST /users/login","Mobile Safari","Thu Dec 11 14:27:36 UTC 2025","passed","Thu Dec 11 14:27:37 UTC 2025","API Tests","api.spec.ts","",""
"","2096","TC-LOG-003 - login with invalid password shows error","Mobile Safari","Thu Dec 11 14:28:32 UTC 2025","passed","Thu Dec 11 14:28:35 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1250","TC-REG-011 - password missing special character shows validation error","Mobile Safari","Thu Dec 11 14:29:44 UTC 2025","passed","Thu Dec 11 14:29:45 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","947","TC-LOG-007 - toggle password visibility with eye icon","chromium","Thu Dec 11 14:04:22 UTC 2025","passed","Thu Dec 11 14:04:23 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","5256","TC-REG-001 - successful registration with all valid data","Mobile Chrome","Thu Dec 11 14:24:05 UTC 2025","failed","Thu Dec 11 14:24:11 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5237","TC-REG-008 - password missing uppercase shows validation error","Mobile Chrome","Thu Dec 11 14:26:15 UTC 2025","failed","Thu Dec 11 14:26:20 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1300","TC-REG-009 - password missing lowercase shows validation error","webkit","Thu Dec 11 14:09:33 UTC 2025","passed","Thu Dec 11 14:09:35 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1089","TC-LOG-008 - verify Sign in with Google button is present","Mobile Safari","Thu Dec 11 14:29:00 UTC 2025","passed","Thu Dec 11 14:29:01 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","5222","TC-LOG-008 - verify Sign in with Google button is present","Mobile Chrome","Thu Dec 11 14:20:42 UTC 2025","failed","Thu Dec 11 14:20:47 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","586","TC-API-001: User Registration - POST /users/register","Mobile Safari","Thu Dec 11 14:27:36 UTC 2025","passed","Thu Dec 11 14:27:36 UTC 2025","API Tests","api.spec.ts","",""
"","943","TC-REG-008 - password missing uppercase shows validation error","firefox","Thu Dec 11 14:07:12 UTC 2025","passed","Thu Dec 11 14:07:12 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1000","TC-REG-002 - empty submission shows validation errors","firefox","Thu Dec 11 14:06:39 UTC 2025","passed","Thu Dec 11 14:06:40 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2108","TC-REG-012 - using an existing email shows validation error","Mobile Safari","Thu Dec 11 14:29:45 UTC 2025","passed","Thu Dec 11 14:29:47 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","555","TC-API-001: User Registration - POST /users/register","Mobile Chrome","Thu Dec 11 14:09:41 UTC 2025","passed","Thu Dec 11 14:09:41 UTC 2025","API Tests","api.spec.ts","",""
"","1868","TC-LOG-004 - login with non-registered email shows error","firefox","Thu Dec 11 14:06:05 UTC 2025","passed","Thu Dec 11 14:06:07 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1085","TC-REG-010 - password missing number shows validation error","chromium","Thu Dec 11 14:04:56 UTC 2025","passed","Thu Dec 11 14:04:57 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","779","TC-LOG-009 - navigate to Forgot Password page","firefox","Thu Dec 11 14:06:35 UTC 2025","passed","Thu Dec 11 14:06:36 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","375","Scenario B: Filter products by price range","Mobile Safari","Thu Dec 11 14:27:38 UTC 2025","passed","Thu Dec 11 14:27:38 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","870","TC-LOG-008 - verify Sign in with Google button is present","firefox","Thu Dec 11 14:06:34 UTC 2025","passed","Thu Dec 11 14:06:35 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","8592","TC-LOG-001 - successful login with valid credentials","Mobile Safari","Thu Dec 11 14:27:56 UTC 2025","failed","Thu Dec 11 14:28:05 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","2033","TC-LOG-004 - login with non-registered email shows error","Mobile Safari","Thu Dec 11 14:28:35 UTC 2025","passed","Thu Dec 11 14:28:37 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1439","TC-REG-004 - invalid email without ""@"" shows validation error","Mobile Safari","Thu Dec 11 14:29:10 UTC 2025","passed","Thu Dec 11 14:29:12 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1220","TC-REG-002 - empty submission shows validation errors","Mobile Safari","Thu Dec 11 14:29:08 UTC 2025","passed","Thu Dec 11 14:29:09 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","479","Scenario A: Sort products by price descending","chromium","Thu Dec 11 14:03:07 UTC 2025","passed","Thu Dec 11 14:03:07 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","798","TC-REG-003 - missing email shows validation error","chromium","Thu Dec 11 14:04:28 UTC 2025","passed","Thu Dec 11 14:04:29 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1175","TC-LOG-005 - login with empty fields shows validation errors","Mobile Safari","Thu Dec 11 14:28:37 UTC 2025","passed","Thu Dec 11 14:28:38 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30022","TC-LOG-005 - login with empty fields shows validation errors","Mobile Chrome","Thu Dec 11 14:16:55 UTC 2025","broken","Thu Dec 11 14:17:25 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1594","TC-REG-003 - missing email shows validation error","webkit","Thu Dec 11 14:09:01 UTC 2025","passed","Thu Dec 11 14:09:03 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1245","TC-LOG-010 - navigate to Registration page","Mobile Safari","Thu Dec 11 14:29:03 UTC 2025","passed","Thu Dec 11 14:29:04 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","5264","TC-REG-007 - successful registration with minimum valid password length","Mobile Chrome","Thu Dec 11 14:25:56 UTC 2025","failed","Thu Dec 11 14:26:02 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5231","TC-REG-003 - missing email shows validation error","Mobile Chrome","Thu Dec 11 14:24:42 UTC 2025","failed","Thu Dec 11 14:24:48 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","356","Scenario B: Filter products by price range","Mobile Chrome","Thu Dec 11 14:09:43 UTC 2025","passed","Thu Dec 11 14:09:43 UTC 2025","API Tests > TC-API-003: Product Search & Filtering - GET /products","api.spec.ts","",""
"","935","TC-API-002: User Login - POST /users/login","Mobile Chrome","Thu Dec 11 14:09:41 UTC 2025","passed","Thu Dec 11 14:09:42 UTC 2025","API Tests","api.spec.ts","",""
"","941","TC-REG-009 - password missing lowercase shows validation error","firefox","Thu Dec 11 14:07:13 UTC 2025","passed","Thu Dec 11 14:07:13 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1140","TC-REG-010 - password missing number shows validation error","firefox","Thu Dec 11 14:07:13 UTC 2025","passed","Thu Dec 11 14:07:15 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","2128","TC-REG-012 - using an existing email shows validation error","firefox","Thu Dec 11 14:07:16 UTC 2025","passed","Thu Dec 11 14:07:18 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5991","TC-LOG-006 - login with invalid email format shows validation error","chromium","Thu Dec 11 14:04:15 UTC 2025","failed","Thu Dec 11 14:04:21 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1440","TC-REG-008 - password missing uppercase shows validation error","Mobile Safari","Thu Dec 11 14:29:40 UTC 2025","passed","Thu Dec 11 14:29:41 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","30025","TC-LOG-002 - login with email case insensitivity","Mobile Chrome","Thu Dec 11 14:12:18 UTC 2025","broken","Thu Dec 11 14:12:48 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","1494","TC-REG-004 - invalid email without ""@"" shows validation error","webkit","Thu Dec 11 14:09:03 UTC 2025","passed","Thu Dec 11 14:09:04 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1099","TC-LOG-008 - verify Sign in with Google button is present","webkit","Thu Dec 11 14:08:52 UTC 2025","passed","Thu Dec 11 14:08:53 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","30021","TC-LOG-007 - toggle password visibility with eye icon","Mobile Chrome","Thu Dec 11 14:19:59 UTC 2025","broken","Thu Dec 11 14:20:30 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
"","6937","TC-REG-005 - invalid email without domain shows validation error","firefox","Thu Dec 11 14:06:59 UTC 2025","failed","Thu Dec 11 14:07:06 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5242","TC-REG-011 - password missing special character shows validation error","Mobile Chrome","Thu Dec 11 14:27:11 UTC 2025","failed","Thu Dec 11 14:27:16 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","626","TC-API-001: User Registration - POST /users/register","webkit","Thu Dec 11 14:07:19 UTC 2025","passed","Thu Dec 11 14:07:20 UTC 2025","API Tests","api.spec.ts","",""
"","1439","TC-REG-008 - password missing uppercase shows validation error","webkit","Thu Dec 11 14:09:32 UTC 2025","passed","Thu Dec 11 14:09:33 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","828","TC-REG-002 - empty submission shows validation errors","chromium","Thu Dec 11 14:04:28 UTC 2025","passed","Thu Dec 11 14:04:28 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","6497","TC-REG-005 - invalid email without domain shows validation error","webkit","Thu Dec 11 14:09:20 UTC 2025","failed","Thu Dec 11 14:09:26 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1203","TC-REG-003 - missing email shows validation error","firefox","Thu Dec 11 14:06:40 UTC 2025","passed","Thu Dec 11 14:06:41 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1958","TC-REG-001 - successful registration with all valid data","firefox","Thu Dec 11 14:06:37 UTC 2025","passed","Thu Dec 11 14:06:39 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","995","TC-API-002: User Login - POST /users/login","webkit","Thu Dec 11 14:07:20 UTC 2025","passed","Thu Dec 11 14:07:21 UTC 2025","API Tests","api.spec.ts","",""
"","5264","TC-REG-009 - password missing lowercase shows validation error","Mobile Chrome","Thu Dec 11 14:26:33 UTC 2025","failed","Thu Dec 11 14:26:39 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","3461","TC-REG-001 - successful registration with all valid data","webkit","Thu Dec 11 14:08:56 UTC 2025","passed","Thu Dec 11 14:09:00 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","5255","TC-REG-002 - empty submission shows validation errors","Mobile Chrome","Thu Dec 11 14:24:24 UTC 2025","failed","Thu Dec 11 14:24:29 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","1327","TC-REG-002 - empty submission shows validation errors","webkit","Thu Dec 11 14:09:00 UTC 2025","passed","Thu Dec 11 14:09:01 UTC 2025","Registration - based on RegistrationTestCases.md","registration.spec.ts","",""
"","748","TC-API-001: User Registration - POST /users/register","firefox","Thu Dec 11 14:05:01 UTC 2025","passed","Thu Dec 11 14:05:02 UTC 2025","API Tests","api.spec.ts","",""
"","1113","TC-API-002: User Login - POST /users/login","chromium","Thu Dec 11 14:03:06 UTC 2025","passed","Thu Dec 11 14:03:07 UTC 2025","API Tests","api.spec.ts","",""
"","6323","TC-LOG-006 - login with invalid email format shows validation error","webkit","Thu Dec 11 14:08:44 UTC 2025","failed","Thu Dec 11 14:08:50 UTC 2025","Login Page - based on LoginTestCases.md","login.spec.ts","",""
